year,sex,name,n,prop
1990,M,Clevon,7,3.25e-6
1990,M,Coda,7,3.25e-6
1990,M,Colbie,7,3.25e-6
1990,M,Colman,7,3.25e-6
1990,M,Conlan,7,3.25e-6
1990,M,Conroy,7,3.25e-6
1990,M,Corde,7,3.25e-6
1990,M,Cordel,7,3.25e-6
1990,M,Cordelro,7,3.25e-6
1990,M,Corky,7,3.25e-6
1990,M,Cortlan,7,3.25e-6
1990,M,Cortrell,7,3.25e-6
1990,M,Corvin,7,3.25e-6
1990,M,Cruise,7,3.25e-6
1990,M,Cully,7,3.25e-6
1990,M,Dajaun,7,3.25e-6
1990,M,Dakeem,7,3.25e-6
1990,M,Dakin,7,3.25e-6
1990,M,Dalyn,7,3.25e-6
1990,M,Daman,7,3.25e-6
1990,M,Damaso,7,3.25e-6
1990,M,Damont,7,3.25e-6
1990,M,Dandrea,7,3.25e-6
1990,M,Dandrew,7,3.25e-6
1990,M,Danile,7,3.25e-6
1990,M,Danon,7,3.25e-6
1990,M,Dantavious,7,3.25e-6
1990,M,Dao,7,3.25e-6
1990,M,Darias,7,3.25e-6
1990,M,Darragh,7,3.25e-6
1990,M,Darrek,7,3.25e-6
1990,M,Darrow,7,3.25e-6
1990,M,Darvon,7,3.25e-6
1990,M,Dasmond,7,3.25e-6
1990,M,Davan,7,3.25e-6
1990,M,Davine,7,3.25e-6
1990,M,Davonn,7,3.25e-6
1990,M,Dawaun,7,3.25e-6
1990,M,Dawit,7,3.25e-6
1990,M,Dayon,7,3.25e-6
1990,M,Deangalo,7,3.25e-6
1990,M,Deanna,7,3.25e-6
1990,M,Deantae,7,3.25e-6
1990,M,Deantrae,7,3.25e-6
1990,M,Delancey,7,3.25e-6
1990,M,Delawrence,7,3.25e-6
1990,M,Delorian,7,3.25e-6
1990,M,Demark,7,3.25e-6
1990,M,Demeko,7,3.25e-6
1990,M,Demetreus,7,3.25e-6
1990,M,Demontra,7,3.25e-6
1990,M,Denorris,7,3.25e-6
1990,M,Dequane,7,3.25e-6
1990,M,Derelle,7,3.25e-6
1990,M,Dervin,7,3.25e-6
1990,M,Deryan,7,3.25e-6
1990,M,Desmin,7,3.25e-6
1990,M,Destiny,7,3.25e-6
1990,M,Detrich,7,3.25e-6
1990,M,Detroy,7,3.25e-6
1990,M,Develle,7,3.25e-6
1990,M,Devlon,7,3.25e-6
1990,M,Devrick,7,3.25e-6
1990,M,Dewain,7,3.25e-6
1990,M,Dexton,7,3.25e-6
1990,M,Dickson,7,3.25e-6
1990,M,Dillin,7,3.25e-6
1990,M,Dimarcus,7,3.25e-6
1990,M,Dimitry,7,3.25e-6
1990,M,Dionisios,7,3.25e-6
1990,M,Divon,7,3.25e-6
1990,M,Dmarco,7,3.25e-6
1990,M,Domineke,7,3.25e-6
1990,M,Dominie,7,3.25e-6
1990,M,Donaciano,7,3.25e-6
1990,M,Donnelle,7,3.25e-6
1990,M,Donshay,7,3.25e-6
1990,M,Dontrail,7,3.25e-6
1990,M,Dontre,7,3.25e-6
1990,M,Dontrelle,7,3.25e-6
1990,M,Donvan,7,3.25e-6
1990,M,Donyea,7,3.25e-6
1990,M,Donyell,7,3.25e-6
1990,M,Dorin,7,3.25e-6
1990,M,Drevon,7,3.25e-6
1990,M,Duante,7,3.25e-6
1990,M,Dugan,7,3.25e-6
1990,M,Dustine,7,3.25e-6
1990,M,Duwan,7,3.25e-6
1990,M,Dwyane,7,3.25e-6
1990,M,Dylin,7,3.25e-6
1990,M,Dyquan,7,3.25e-6
1990,M,Dyshon,7,3.25e-6
1990,M,Ebrahim,7,3.25e-6
1990,M,Edmanuel,7,3.25e-6
1990,M,Ehab,7,3.25e-6
1990,M,Eldrick,7,3.25e-6
1990,M,Eleno,7,3.25e-6
1990,M,Eligah,7,3.25e-6
1990,M,Elija,7,3.25e-6
1990,M,Elijha,7,3.25e-6
1990,M,Ellen,7,3.25e-6
1990,M,Ellsworth,7,3.25e-6
1990,M,Enriquez,7,3.25e-6
1990,M,Eon,7,3.25e-6
1990,M,Eraclio,7,3.25e-6
1990,M,Erasto,7,3.25e-6
1990,M,Erikk,7,3.25e-6
1990,M,Erikson,7,3.25e-6
1990,M,Erroll,7,3.25e-6
1990,M,Esther,7,3.25e-6
1990,M,Evann,7,3.25e-6
1990,M,Everet,7,3.25e-6
1990,M,Evert,7,3.25e-6
1990,M,Evodio,7,3.25e-6
1990,M,Exavier,7,3.25e-6
1990,M,Eyal,7,3.25e-6
1990,M,Eyan,7,3.25e-6
1990,M,Eytan,7,3.25e-6
1990,M,Fabiola,7,3.25e-6
1990,M,Fahim,7,3.25e-6
1990,M,Faith,7,3.25e-6
1990,M,Faizan,7,3.25e-6
1990,M,Farrad,7,3.25e-6
1990,M,Farzan,7,3.25e-6
1990,M,Ferman,7,3.25e-6
1990,M,Filemon,7,3.25e-6
1990,M,Filimon,7,3.25e-6
1990,M,Fortunato,7,3.25e-6
1990,M,Frans,7,3.25e-6
1990,M,Fritzgerald,7,3.25e-6
1990,M,Fulton,7,3.25e-6
1990,M,Furman,7,3.25e-6
1990,M,Gabriell,7,3.25e-6
1990,M,Garick,7,3.25e-6
1990,M,Garnell,7,3.25e-6
1990,M,Garrie,7,3.25e-6
1990,M,Garris,7,3.25e-6
1990,M,Gasper,7,3.25e-6
1990,M,Gaudencio,7,3.25e-6
1990,M,Gauge,7,3.25e-6
1990,M,Gaylord,7,3.25e-6
1990,M,Geral,7,3.25e-6
1990,M,Geran,7,3.25e-6
1990,M,Gerik,7,3.25e-6
1990,M,Gerod,7,3.25e-6
1990,M,Gerrett,7,3.25e-6
1990,M,Gillian,7,3.25e-6
1990,M,Gjon,7,3.25e-6
1990,M,Glenroy,7,3.25e-6
1990,M,Glover,7,3.25e-6
1990,M,Goerge,7,3.25e-6
1990,M,Gonsalo,7,3.25e-6
1990,M,Gordan,7,3.25e-6
1990,M,Govanni,7,3.25e-6
1990,M,Gregary,7,3.25e-6
1990,M,Gregoire,7,3.25e-6
1990,M,Gustabo,7,3.25e-6
1990,M,Haaris,7,3.25e-6
1990,M,Haiden,7,3.25e-6
1990,M,Haleem,7,3.25e-6
1990,M,Harman,7,3.25e-6
1990,M,Harrington,7,3.25e-6
1990,M,Hart,7,3.25e-6
1990,M,Hason,7,3.25e-6
1990,M,Hau,7,3.25e-6
1990,M,Hazael,7,3.25e-6
1990,M,Hazem,7,3.25e-6
1990,M,Helen,7,3.25e-6
1990,M,Hermes,7,3.25e-6
1990,M,Hiroaki,7,3.25e-6
1990,M,Hoan,7,3.25e-6
1990,M,Holt,7,3.25e-6
1990,M,Hong,7,3.25e-6
1990,M,Houa,7,3.25e-6
1990,M,Ildefonso,7,3.25e-6
1990,M,Ilija,7,3.25e-6
1990,M,India,7,3.25e-6
1990,M,Inocencio,7,3.25e-6
1990,M,Isaiha,7,3.25e-6
1990,M,Isak,7,3.25e-6
1990,M,Isaul,7,3.25e-6
1990,M,Ishan,7,3.25e-6
1990,M,Ishmail,7,3.25e-6
1990,M,Ivey,7,3.25e-6
1990,M,Ivonne,7,3.25e-6
1990,M,Ivor,7,3.25e-6
1990,M,Izamar,7,3.25e-6
1990,M,Jabier,7,3.25e-6
1990,M,Jacori,7,3.25e-6
1990,M,Jakkar,7,3.25e-6
1990,M,Jamarques,7,3.25e-6
1990,M,Jamarquis,7,3.25e-6
1990,M,Jamesanthony,7,3.25e-6
1990,M,Jamesjoseph,7,3.25e-6
1990,M,Jamuel,7,3.25e-6
1990,M,Jance,7,3.25e-6
1990,M,Jaquarius,7,3.25e-6
1990,M,Jaquay,7,3.25e-6
1990,M,Jaquell,7,3.25e-6
1990,M,Jaquis,7,3.25e-6
1990,M,Jaremy,7,3.25e-6
1990,M,Jarreth,7,3.25e-6
1990,M,Jarrette,7,3.25e-6
1990,M,Jashaun,7,3.25e-6
1990,M,Jasiel,7,3.25e-6
1990,M,Jasmon,7,3.25e-6
1990,M,Jatavius,7,3.25e-6
1990,M,Javario,7,3.25e-6
1990,M,Javaun,7,3.25e-6
1990,M,Javious,7,3.25e-6
1990,M,Javonn,7,3.25e-6
1990,M,Jawara,7,3.25e-6
1990,M,Jaydee,7,3.25e-6
1990,M,Jayse,7,3.25e-6
1990,M,Jeanmichel,7,3.25e-6
1990,M,Jebediah,7,3.25e-6
1990,M,Jefry,7,3.25e-6
1990,M,Jemell,7,3.25e-6
1990,M,Jenard,7,3.25e-6
1990,M,Jenna,7,3.25e-6
1990,M,Jeran,7,3.25e-6
1990,M,Jeray,7,3.25e-6
1990,M,Jere,7,3.25e-6
1990,M,Jermario,7,3.25e-6
1990,M,Jermayne,7,3.25e-6
1990,M,Jerrald,7,3.25e-6
1990,M,Jerrit,7,3.25e-6
1990,M,Jerritt,7,3.25e-6
1990,M,Jeryl,7,3.25e-6
1990,M,Jesiah,7,3.25e-6
1990,M,Jesten,7,3.25e-6
1990,M,Jibran,7,3.25e-6
1990,M,Jigar,7,3.25e-6
1990,M,Jiles,7,3.25e-6
1990,M,Jimel,7,3.25e-6
1990,M,Jimmi,7,3.25e-6
1990,M,Joeanthony,7,3.25e-6
1990,M,Joevon,7,3.25e-6
1990,M,Johanthan,7,3.25e-6
1990,M,Johnattan,7,3.25e-6
1990,M,Johnedward,7,3.25e-6
1990,M,Johney,7,3.25e-6
1990,M,Johnnell,7,3.25e-6
1990,M,Johnston,7,3.25e-6
1990,M,Johntavius,7,3.25e-6
1990,M,Jonanthan,7,3.25e-6
1990,M,Jonattan,7,3.25e-6
1990,M,Jonovan,7,3.25e-6
1990,M,Jontavius,7,3.25e-6
1990,M,Jorian,7,3.25e-6
1990,M,Josemiguel,7,3.25e-6
1990,M,Joshia,7,3.25e-6
1990,M,Joshoa,7,3.25e-6
1990,M,Jostin,7,3.25e-6
1990,M,Jovanne,7,3.25e-6
1990,M,Jp,7,3.25e-6
1990,M,Jquan,7,3.25e-6
1990,M,Juanangel,7,3.25e-6
1990,M,Jubal,7,3.25e-6
1990,M,Judas,7,3.25e-6
1990,M,Juluis,7,3.25e-6
1990,M,Justinian,7,3.25e-6
1990,M,Justinn,7,3.25e-6
1990,M,Kaeo,7,3.25e-6
1990,M,Kaipo,7,3.25e-6
1990,M,Kalief,7,3.25e-6
1990,M,Kalup,7,3.25e-6
1990,M,Kamden,7,3.25e-6
1990,M,Karel,7,3.25e-6
1990,M,Karell,7,3.25e-6
1990,M,Kathryn,7,3.25e-6
1990,M,Katrell,7,3.25e-6
1990,M,Kaven,7,3.25e-6
1990,M,Kawan,7,3.25e-6
1990,M,Kayleb,7,3.25e-6
1990,M,Kayode,7,3.25e-6
1990,M,Kayon,7,3.25e-6
1990,M,Kedar,7,3.25e-6
1990,M,Keena,7,3.25e-6
1990,M,Kehinde,7,3.25e-6
1990,M,Keijuan,7,3.25e-6
1990,M,Keishawn,7,3.25e-6
1990,M,Keithon,7,3.25e-6
1990,M,Keiton,7,3.25e-6
1990,M,Kelcy,7,3.25e-6
1990,M,Kelvon,7,3.25e-6
1990,M,Kemal,7,3.25e-6
1990,M,Kemper,7,3.25e-6
1990,M,Kendrix,7,3.25e-6
1990,M,Keno,7,3.25e-6
1990,M,Kenyan,7,3.25e-6
1990,M,Keontae,7,3.25e-6
1990,M,Kervens,7,3.25e-6
1990,M,Kesean,7,3.25e-6
1990,M,Keshav,7,3.25e-6
1990,M,Kewan,7,3.25e-6
1990,M,Keyontae,7,3.25e-6
1990,M,Keyron,7,3.25e-6
1990,M,Keyvon,7,3.25e-6
1990,M,Kha,7,3.25e-6
1990,M,Khadeem,7,3.25e-6
1990,M,Khiri,7,3.25e-6
1990,M,Kimball,7,3.25e-6
1990,M,Kindrick,7,3.25e-6
1990,M,Kishawn,7,3.25e-6
1990,M,Knox,7,3.25e-6
1990,M,Ko,7,3.25e-6
1990,M,Kodiak,7,3.25e-6
1990,M,Koltin,7,3.25e-6
1990,M,Korben,7,3.25e-6
1990,M,Korde,7,3.25e-6
1990,M,Koua,7,3.25e-6
1990,M,Kourosh,7,3.25e-6
1990,M,Koy,7,3.25e-6
1990,M,Krikor,7,3.25e-6
1990,M,Krist,7,3.25e-6
1990,M,Kushtrim,7,3.25e-6
1990,M,Kwadwo,7,3.25e-6
1990,M,Kyl,7,3.25e-6
1990,M,Kylor,7,3.25e-6
1990,M,Kyrell,7,3.25e-6
1990,M,Kyung,7,3.25e-6
1990,M,Lacharles,7,3.25e-6
1990,M,Ladarrious,7,3.25e-6
1990,M,Lamarco,7,3.25e-6
1990,M,Lamarquis,7,3.25e-6
1990,M,Lamir,7,3.25e-6
1990,M,Lamonta,7,3.25e-6
1990,M,Lamontae,7,3.25e-6
1990,M,Langdon,7,3.25e-6
1990,M,Larron,7,3.25e-6
1990,M,Laterrance,7,3.25e-6
1990,M,Lavale,7,3.25e-6
1990,M,Lavel,7,3.25e-6
1990,M,Lavoris,7,3.25e-6
1990,M,Lawayne,7,3.25e-6
1990,M,Lawyer,7,3.25e-6
1990,M,Layth,7,3.25e-6
1990,M,Lejon,7,3.25e-6
1990,M,Lennell,7,3.25e-6
1990,M,Lenwood,7,3.25e-6
1990,M,Levan,7,3.25e-6
1990,M,Liborio,7,3.25e-6
1990,M,Lin,7,3.25e-6
1990,M,Linton,7,3.25e-6
1990,M,Lior,7,3.25e-6
1990,M,Lorena,7,3.25e-6
1990,M,Loring,7,3.25e-6
1990,M,Loy,7,3.25e-6
1990,M,Lucy,7,3.25e-6
1990,M,Lyn,7,3.25e-6
1990,M,Maalik,7,3.25e-6
1990,M,Mackenzy,7,3.25e-6
1990,M,Mahesh,7,3.25e-6
1990,M,Malakai,7,3.25e-6
1990,M,Mamadou,7,3.25e-6
1990,M,Manbir,7,3.25e-6
1990,M,Manley,7,3.25e-6
1990,M,Manu,7,3.25e-6
1990,M,Manual,7,3.25e-6
1990,M,Marcas,7,3.25e-6
1990,M,Markeise,7,3.25e-6
1990,M,Markes,7,3.25e-6
1990,M,Marquavius,7,3.25e-6
1990,M,Marquece,7,3.25e-6
1990,M,Marquinn,7,3.25e-6
1990,M,Marquiz,7,3.25e-6
1990,M,Marquize,7,3.25e-6
1990,M,Martice,7,3.25e-6
1990,M,Marvelle,7,3.25e-6
1990,M,Masahiro,7,3.25e-6
1990,M,Masato,7,3.25e-6
1990,M,Matin,7,3.25e-6
1990,M,Maximiano,7,3.25e-6
1990,M,Mayson,7,3.25e-6
1990,M,Maziar,7,3.25e-6
1990,M,Michail,7,3.25e-6
1990,M,Mickeal,7,3.25e-6
1990,M,Micki,7,3.25e-6
1990,M,Mikah,7,3.25e-6
1990,M,Miko,7,3.25e-6
1990,M,Mitcheal,7,3.25e-6
1990,M,Mitesh,7,3.25e-6
1990,M,Mizraim,7,3.25e-6
1990,M,Mohmmad,7,3.25e-6
1990,M,Mong,7,3.25e-6
1990,M,Monquez,7,3.25e-6
1990,M,Monterrio,7,3.25e-6
1990,M,Montrail,7,3.25e-6
1990,M,Morad,7,3.25e-6
1990,M,Mourad,7,3.25e-6
1990,M,Munir,7,3.25e-6
1990,M,Murice,7,3.25e-6
1990,M,Murtaza,7,3.25e-6
1990,M,Nachman,7,3.25e-6
1990,M,Nadim,7,3.25e-6
1990,M,Nadir,7,3.25e-6
1990,M,Naheem,7,3.25e-6
1990,M,Naphtali,7,3.25e-6
1990,M,Narada,7,3.25e-6
1990,M,Nareg,7,3.25e-6
1990,M,Naseem,7,3.25e-6
1990,M,Nataniel,7,3.25e-6
1990,M,Nathaneil,7,3.25e-6
1990,M,Neeko,7,3.25e-6
1990,M,Nefi,7,3.25e-6
1990,M,Nephtali,7,3.25e-6
1990,M,Nevan,7,3.25e-6
1990,M,Nichoals,7,3.25e-6
1990,M,Nickalous,7,3.25e-6
1990,M,Nicolaas,7,3.25e-6
1990,M,Nik,7,3.25e-6
1990,M,Niklaus,7,3.25e-6
1990,M,Nikoli,7,3.25e-6
1990,M,Nikolus,7,3.25e-6
1990,M,Nir,7,3.25e-6
1990,M,Nizar,7,3.25e-6
1990,M,Norvell,7,3.25e-6
1990,M,Nou,7,3.25e-6
1990,M,Nunzio,7,3.25e-6
1990,M,Nyron,7,3.25e-6
1990,M,Obrien,7,3.25e-6
1990,M,Octaviano,7,3.25e-6
1990,M,Octavion,7,3.25e-6
1990,M,Omri,7,3.25e-6
1990,M,Ondre,7,3.25e-6
1990,M,Orson,7,3.25e-6
1990,M,Owens,7,3.25e-6
1990,M,Paco,7,3.25e-6
1990,M,Pardeep,7,3.25e-6
1990,M,Parry,7,3.25e-6
1990,M,Pasha,7,3.25e-6
1990,M,Paulanthony,7,3.25e-6
1990,M,Penisimani,7,3.25e-6
1990,M,Perfecto,7,3.25e-6
1990,M,Philbert,7,3.25e-6
1990,M,Phillippe,7,3.25e-6
1990,M,Pier,7,3.25e-6
1990,M,Prakash,7,3.25e-6
1990,M,Pranav,7,3.25e-6
1990,M,Priscilla,7,3.25e-6
1990,M,Puneet,7,3.25e-6
1990,M,Punit,7,3.25e-6
1990,M,Quandarius,7,3.25e-6
1990,M,Quantarius,7,3.25e-6
1990,M,Quentel,7,3.25e-6
1990,M,Quint,7,3.25e-6
1990,M,Rachael,7,3.25e-6
1990,M,Radford,7,3.25e-6
1990,M,Raheel,7,3.25e-6
1990,M,Rahn,7,3.25e-6
1990,M,Rajah,7,3.25e-6
1990,M,Rakem,7,3.25e-6
1990,M,Rakiem,7,3.25e-6
1990,M,Rakin,7,3.25e-6
1990,M,Ram,7,3.25e-6
1990,M,Raman,7,3.25e-6
1990,M,Ramesh,7,3.25e-6
1990,M,Ramsay,7,3.25e-6
1990,M,Randie,7,3.25e-6
1990,M,Ranger,7,3.25e-6
1990,M,Raphel,7,3.25e-6
1990,M,Rassan,7,3.25e-6
1990,M,Rathana,7,3.25e-6
1990,M,Raymar,7,3.25e-6
1990,M,Rayner,7,3.25e-6
1990,M,Rayquan,7,3.25e-6
1990,M,Rebekah,7,3.25e-6
1990,M,Remberto,7,3.25e-6
1990,M,Renald,7,3.25e-6
1990,M,Rennie,7,3.25e-6
1990,M,Revis,7,3.25e-6
1990,M,Reynol,7,3.25e-6
1990,M,Reynolds,7,3.25e-6
1990,M,Riad,7,3.25e-6
1990,M,Richy,7,3.25e-6
1990,M,Rickardo,7,3.25e-6
1990,M,Rigel,7,3.25e-6
1990,M,Roan,7,3.25e-6
1990,M,Robel,7,3.25e-6
1990,M,Roben,7,3.25e-6
1990,M,Rockwell,7,3.25e-6
1990,M,Rodell,7,3.25e-6
1990,M,Rollie,7,3.25e-6
1990,M,Romance,7,3.25e-6
1990,M,Romano,7,3.25e-6
1990,M,Romar,7,3.25e-6
1990,M,Rommie,7,3.25e-6
1990,M,Ronan,7,3.25e-6
1990,M,Roshad,7,3.25e-6
1990,M,Roth,7,3.25e-6
1990,M,Rowell,7,3.25e-6
1990,M,Rulon,7,3.25e-6
1990,M,Rush,7,3.25e-6
1990,M,Ruth,7,3.25e-6
1990,M,Rutherford,7,3.25e-6
1990,M,Ryananthony,7,3.25e-6
1990,M,Ryheem,7,3.25e-6
1990,M,Rynell,7,3.25e-6
1990,M,Sadam,7,3.25e-6
1990,M,Salbador,7,3.25e-6
1990,M,Salvadore,7,3.25e-6
1990,M,Samar,7,3.25e-6
1990,M,Sanny,7,3.25e-6
1990,M,Santario,7,3.25e-6
1990,M,Sanuel,7,3.25e-6
1990,M,Saron,7,3.25e-6
1990,M,Sascha,7,3.25e-6
1990,M,Satchel,7,3.25e-6
1990,M,Saulo,7,3.25e-6
1990,M,Savian,7,3.25e-6
1990,M,Savino,7,3.25e-6
1990,M,Sayyid,7,3.25e-6
1990,M,Scotland,7,3.25e-6
1990,M,Sederick,7,3.25e-6
1990,M,Seyed,7,3.25e-6
1990,M,Shafer,7,3.25e-6
1990,M,Shahin,7,3.25e-6
1990,M,Shail,7,3.25e-6
1990,M,Shajuan,7,3.25e-6
1990,M,Shakeel,7,3.25e-6
1990,M,Shamell,7,3.25e-6
1990,M,Shana,7,3.25e-6
1990,M,Shanne,7,3.25e-6
1990,M,Shante,7,3.25e-6
1990,M,Shantel,7,3.25e-6
1990,M,Shao,7,3.25e-6
1990,M,Sharief,7,3.25e-6
1990,M,Shavar,7,3.25e-6
1990,M,Shavon,7,3.25e-6
1990,M,Shia,7,3.25e-6
1990,M,Siaosi,7,3.25e-6
1990,M,Sid,7,3.25e-6
1990,M,Siddiq,7,3.25e-6
1990,M,Skip,7,3.25e-6
1990,M,Song,7,3.25e-6
1990,M,Spiro,7,3.25e-6
1990,M,Stalin,7,3.25e-6
1990,M,Stanly,7,3.25e-6
1990,M,Steaven,7,3.25e-6
1990,M,Stefone,7,3.25e-6
1990,M,Stormey,7,3.25e-6
1990,M,Stosh,7,3.25e-6
1990,M,Stryker,7,3.25e-6
1990,M,Sukhdeep,7,3.25e-6
1990,M,Sy,7,3.25e-6
1990,M,Sylvestre,7,3.25e-6
1990,M,Symon,7,3.25e-6
1990,M,Tabari,7,3.25e-6
1990,M,Tabius,7,3.25e-6
1990,M,Tadarius,7,3.25e-6
1990,M,Tadashi,7,3.25e-6
1990,M,Talbert,7,3.25e-6
1990,M,Talvin,7,3.25e-6
1990,M,Taniela,7,3.25e-6
1990,M,Tannar,7,3.25e-6
1990,M,Tanya,7,3.25e-6
1990,M,Taray,7,3.25e-6
1990,M,Tarig,7,3.25e-6
1990,M,Tarique,7,3.25e-6
1990,M,Taris,7,3.25e-6
1990,M,Tarrel,7,3.25e-6
1990,M,Taurian,7,3.25e-6
1990,M,Tavius,7,3.25e-6
1990,M,Taylour,7,3.25e-6
1990,M,Tee,7,3.25e-6
1990,M,Tejay,7,3.25e-6
1990,M,Tel,7,3.25e-6
1990,M,Teodulo,7,3.25e-6
1990,M,Teresa,7,3.25e-6
1990,M,Terryn,7,3.25e-6
1990,M,Tharon,7,3.25e-6
1990,M,Theordore,7,3.25e-6
1990,M,Thimothy,7,3.25e-6
1990,M,Thom,7,3.25e-6
1990,M,Thuan,7,3.25e-6
1990,M,Tina,7,3.25e-6
1990,M,Tiras,7,3.25e-6
1990,M,Tjay,7,3.25e-6
1990,M,Tobiah,7,3.25e-6
1990,M,Tomy,7,3.25e-6
1990,M,Toran,7,3.25e-6
1990,M,Torez,7,3.25e-6
1990,M,Toy,7,3.25e-6
1990,M,Tran,7,3.25e-6
1990,M,Tranell,7,3.25e-6
1990,M,Travas,7,3.25e-6
1990,M,Travonne,7,3.25e-6
1990,M,Trayveon,7,3.25e-6
1990,M,Trea,7,3.25e-6
1990,M,Tremont,7,3.25e-6
1990,M,Trevaris,7,3.25e-6
1990,M,Trevone,7,3.25e-6
1990,M,Trevyn,7,3.25e-6
1990,M,Trinton,7,3.25e-6
1990,M,Tripp,7,3.25e-6
1990,M,Tryston,7,3.25e-6
1990,M,Tung,7,3.25e-6
1990,M,Turrell,7,3.25e-6
1990,M,Tykee,7,3.25e-6
1990,M,Tyle,7,3.25e-6
1990,M,Tymel,7,3.25e-6
1990,M,Tyray,7,3.25e-6
1990,M,Tyronn,7,3.25e-6
1990,M,Tywaun,7,3.25e-6
1990,M,Umer,7,3.25e-6
1990,M,Vandy,7,3.25e-6
1990,M,Vartan,7,3.25e-6
1990,M,Vashon,7,3.25e-6
1990,M,Venson,7,3.25e-6
1990,M,Verdell,7,3.25e-6
1990,M,Verlin,7,3.25e-6
1990,M,Vi,7,3.25e-6
1990,M,Victormanuel,7,3.25e-6
1990,M,Vinicio,7,3.25e-6
1990,M,Vinton,7,3.25e-6
1990,M,Waheed,7,3.25e-6
1990,M,Wang,7,3.25e-6
1990,M,Wendel,7,3.25e-6
1990,M,Winford,7,3.25e-6
1990,M,Wisdom,7,3.25e-6
1990,M,Won,7,3.25e-6
1990,M,Xao,7,3.25e-6
1990,M,Xavion,7,3.25e-6
1990,M,Xavior,7,3.25e-6
1990,M,Xeryus,7,3.25e-6
1990,M,Yacob,7,3.25e-6
1990,M,Yacov,7,3.25e-6
1990,M,Yader,7,3.25e-6
1990,M,Yael,7,3.25e-6
1990,M,Yahya,7,3.25e-6
1990,M,Yaseen,7,3.25e-6
1990,M,Yazen,7,3.25e-6
1990,M,Yen,7,3.25e-6
1990,M,Yeshaya,7,3.25e-6
1990,M,Yeshua,7,3.25e-6
1990,M,Yessenia,7,3.25e-6
1990,M,Ying,7,3.25e-6
1990,M,Zacharay,7,3.25e-6
1990,M,Zackari,7,3.25e-6
1990,M,Zed,7,3.25e-6
1990,M,Zedrick,7,3.25e-6
1990,M,Zenas,7,3.25e-6
1990,M,Aalap,6,2.79e-6
1990,M,Abbott,6,2.79e-6
1990,M,Abdo,6,2.79e-6
1990,M,Abdulkarim,6,2.79e-6
1990,M,Abdur,6,2.79e-6
1990,M,Abriel,6,2.79e-6
1990,M,Abu,6,2.79e-6
1990,M,Adair,6,2.79e-6
1990,M,Adalid,6,2.79e-6
1990,M,Adammichael,6,2.79e-6
1990,M,Adedeji,6,2.79e-6
1990,M,Adeeb,6,2.79e-6
1990,M,Adonus,6,2.79e-6
1990,M,Adric,6,2.79e-6
1990,M,Adron,6,2.79e-6
1990,M,Agapito,6,2.79e-6
1990,M,Agron,6,2.79e-6
1990,M,Ahad,6,2.79e-6
1990,M,Akio,6,2.79e-6
1990,M,Akshar,6,2.79e-6
1990,M,Alben,6,2.79e-6
1990,M,Aldrick,6,2.79e-6
1990,M,Alejo,6,2.79e-6
1990,M,Alexandr,6,2.79e-6
1990,M,Alexio,6,2.79e-6
1990,M,Alexy,6,2.79e-6
1990,M,Alfie,6,2.79e-6
1990,M,Alias,6,2.79e-6
1990,M,Alkeem,6,2.79e-6
1990,M,Allanmichael,6,2.79e-6
1990,M,Almon,6,2.79e-6
1990,M,Alok,6,2.79e-6
1990,M,Alson,6,2.79e-6
1990,M,Amaan,6,2.79e-6
1990,M,Amal,6,2.79e-6
1990,M,Amanuel,6,2.79e-6
1990,M,Ames,6,2.79e-6
1990,M,Amiel,6,2.79e-6
1990,M,Amilio,6,2.79e-6
1990,M,Amire,6,2.79e-6
1990,M,Andretti,6,2.79e-6
1990,M,Andrzej,6,2.79e-6
1990,M,Angad,6,2.79e-6
1990,M,Aniceto,6,2.79e-6
1990,M,Anita,6,2.79e-6
1990,M,Ansley,6,2.79e-6
1990,M,Antawon,6,2.79e-6
1990,M,Antelmo,6,2.79e-6
1990,M,Antiwan,6,2.79e-6
1990,M,Antrone,6,2.79e-6
1990,M,Antwion,6,2.79e-6
1990,M,Antwun,6,2.79e-6
1990,M,Archer,6,2.79e-6
1990,M,Ardis,6,2.79e-6
1990,M,Argelio,6,2.79e-6
1990,M,Arielle,6,2.79e-6
1990,M,Arlis,6,2.79e-6
1990,M,Arnett,6,2.79e-6
1990,M,Arno,6,2.79e-6
1990,M,Arrin,6,2.79e-6
1990,M,Artan,6,2.79e-6
1990,M,Arthuro,6,2.79e-6
1990,M,Arvel,6,2.79e-6
1990,M,Ashad,6,2.79e-6
1990,M,Ashlee,6,2.79e-6
1990,M,Ashur,6,2.79e-6
1990,M,Ata,6,2.79e-6
1990,M,Audrey,6,2.79e-6
1990,M,Audwin,6,2.79e-6
1990,M,Augustino,6,2.79e-6
1990,M,Autry,6,2.79e-6
1990,M,Avalon,6,2.79e-6
1990,M,Avante,6,2.79e-6
1990,M,Avetis,6,2.79e-6
1990,M,Avigdor,6,2.79e-6
1990,M,Avimael,6,2.79e-6
1990,M,Awais,6,2.79e-6
1990,M,Ayron,6,2.79e-6
1990,M,Azad,6,2.79e-6
1990,M,Azariah,6,2.79e-6
1990,M,Azeez,6,2.79e-6
1990,M,Babak,6,2.79e-6
1990,M,Babygirl,6,2.79e-6
1990,M,Barnaby,6,2.79e-6
1990,M,Barnett,6,2.79e-6
1990,M,Basel,6,2.79e-6
1990,M,Bashawn,6,2.79e-6
1990,M,Basim,6,2.79e-6
